epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202114,2021-04-04,263,RS,Aceguá,4300034,city,160,3237.55565,0,0,0,0.0,4942,True,False
202114,2021-04-04,237,RS,Alto Alegre,4300554,city,109,6757.59454,0,0,0,0.0,1613,True,False
202114,2021-04-04,290,RS,Alto Feliz,4300570,city,155,5105.40184,0,0,0,0.0,3036,True,False
202114,2021-04-04,292,RS,André da Rocha,4300661,city,74,5510.05212,0,0,0,0.0,1343,True,False
202114,2021-04-04,320,RS,Benjamin Constant do Sul,4302055,city,149,7609.80592,0,0,0,0.0,1958,True,False
202114,2021-04-04,346,RS,Campestre da Serra,4303673,city,131,3858.61561,0,0,0,0.0,3395,True,False
202114,2021-04-04,283,RS,Chuí,4305439,city,282,4165.43575,0,0,0,0.0,6770,True,False
202114,2021-04-04,300,RS,Dois Lajeados,4306452,city,301,8839.94126,0,0,0,0.0,3405,True,False
202114,2021-04-04,332,RS,Guabiju,4309258,city,165,11073.8255,0,0,0,0.0,1490,True,False
202114,2021-04-04,250,RS,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202114,2021-04-04,279,RS,Ivorá,4310751,city,44,2339.18129,0,0,0,0.0,1881,True,False
202114,2021-04-04,247,RS,Jacuizinho,4310876,city,83,3067.25795,0,0,0,0.0,2706,True,False
202114,2021-04-04,195,RS,Novo Tiradentes,4313441,city,74,3363.63636,0,0,0,0.0,2200,True,False
202114,2021-04-04,194,RS,Pedras Altas,4314175,city,20,1023.54145,0,0,0,0.0,1954,True,False
202114,2021-04-04,235,RS,Porto Lucena,4315008,city,188,4092.2943,0,0,0,0.0,4594,True,False
202114,2021-04-04,344,RS,Santa Bárbara do Sul,4316709,city,392,4956.37881,-539,0,-34,0.0,7909,True,False
202114,2021-04-04,365,RS,Santa Cruz do Sul,4316808,city,51,38.82313,-11790,0,-156,0.0,131365,True,False
202114,2021-04-04,332,RS,São Valério do Sul,4319737,city,61,2235.25101,0,0,0,0.0,2729,True,False
202114,2021-04-04,250,RS,Senador Salgado Filho,4320321,city,227,8194.94585,0,0,0,0.0,2770,True,False
202114,2021-04-04,282,RS,União da Serra,4322350,city,48,4293.38104,0,0,0,0.0,1118,True,False
202114,2021-04-04,332,RS,Vanini,4322558,city,261,12299.71725,0,0,0,0.0,2122,True,False
202113,2021-04-03,381,CE,Importados/Indefinidos,,city,7922,,24,0,0,0.0,,True,False
202113,2021-04-03,334,MA,Amapá do Maranhão,2100550,city,77,1099.21485,0,0,0,0.0,7005,True,False
202113,2021-04-03,329,MA,Cedral,2103109,city,182,1702.04807,0,0,0,0.0,10693,True,False
202113,2021-04-03,315,MA,Nova Iorque,2107308,city,84,1794.10508,0,0,0,0.0,4682,True,False
202113,2021-04-03,348,MA,Presidente Juscelino,2109205,city,47,366.10064,0,0,0,0.0,12838,True,False
202113,2021-04-03,325,MA,Santa Filomena do Maranhão,2109759,city,50,638.89599,0,0,0,0.0,7826,True,False
202113,2021-04-03,274,MT,Araguainha,5101209,city,16,1691.33192,0,0,0,0.0,946,True,False
202113,2021-04-03,310,MT,Novo Santo Antônio,5106315,city,147,5434.38078,2,0,0,0.0,2705,True,False
202113,2021-04-03,305,MT,Santa Cruz do Xingu,5107743,city,193,7330.04178,0,0,0,0.0,2633,True,False
202113,2021-04-03,349,PA,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202113,2021-04-03,290,PB,Algodão de Jandaíra,2500577,city,89,3453.62825,0,0,0,0.0,2577,True,False
202113,2021-04-03,305,PB,Bernardino Batista,2502052,city,208,5882.35294,0,0,0,0.0,3536,True,False
202113,2021-04-03,331,PB,Cajazeirinhas,2503753,city,106,3307.33229,0,0,0,0.0,3205,True,False
202113,2021-04-03,306,PB,Curral Velho,2505303,city,94,3742.03822,0,0,0,0.0,2512,True,False
202113,2021-04-03,290,PB,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202113,2021-04-03,264,PB,Monte Horebe,2509602,city,179,3696.8195,1,0,0,0.0,4842,True,False
202113,2021-04-03,332,PB,Riachão do Bacamarte,2512754,city,336,7399.25127,1,0,0,0.0,4541,True,False
202113,2021-04-03,316,PB,Salgadinho,2513000,city,84,2136.86085,0,0,0,0.0,3931,True,False
202113,2021-04-03,278,PB,São Domingos,2513968,city,88,2841.45948,0,0,0,0.0,3097,True,False
202113,2021-04-03,386,PE,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202113,2021-04-03,292,PI,Massapê do Piauí,2206050,city,139,2155.37293,0,0,0,0.0,6449,True,False
202113,2021-04-03,284,PI,Miguel Leão,2206308,city,72,5797.10145,0,0,0,0.0,1242,True,False
202113,2021-04-03,331,PI,São João da Fronteira,2209872,city,177,2918.86544,0,0,0,0.0,6064,True,False
202113,2021-04-03,332,PI,São Luis do Piauí,2210375,city,101,3817.08239,3,0,0,0.0,2646,True,False
202113,2021-04-03,290,PI,Tanque do Piauí,2210979,city,110,3966.82294,0,0,0,0.0,2773,True,False
202113,2021-04-03,344,PI,Várzea Grande,2211407,city,313,7136.34291,1,0,0,0.0,4386,True,False
202113,2021-04-03,306,SP,Alvinlândia,3501509,city,100,3089.2802,1,0,0,0.0,3237,True,False
202113,2021-04-03,289,SP,Barra do Chapéu,3505351,city,203,3524.30556,0,0,0,0.0,5760,True,False
202113,2021-04-03,302,SP,Bento de Abreu,3506201,city,202,6722.12978,0,0,0,0.0,3005,True,False
202113,2021-04-03,318,SP,Fernão,3515657,city,95,5500.86856,0,0,0,0.0,1727,True,False
202113,2021-04-03,381,SP,Importados/Indefinidos,,city,424,,0,0,0,0.0,,True,False
202113,2021-04-03,323,SP,Itaoca,3522158,city,216,6486.48649,0,0,0,0.0,3330,True,False
202113,2021-04-03,280,SP,Lucianópolis,3527504,city,76,3162.71328,0,0,0,0.0,2403,True,False
202113,2021-04-03,292,SP,Lupércio,3527801,city,120,2610.96606,0,0,0,0.0,4596,True,False
202113,2021-04-03,310,SP,Mariápolis,3528908,city,113,2762.16084,0,0,0,0.0,4091,True,False
202113,2021-04-03,303,SP,Redenção da Serra,3542305,city,58,1510.81011,0,0,0,0.0,3839,True,False
202113,2021-04-03,323,SP,Sagres,3544707,city,72,2962.96296,0,0,0,0.0,2430,True,False
202113,2021-04-03,325,SP,São João do Pau d'Alho,3549300,city,82,3904.7619,1,0,0,0.0,2100,True,False
202113,2021-04-02,299,BA,Catolândia,2907400,city,86,2389.55265,0,0,0,0.0,3599,True,False
202113,2021-04-02,347,BA,Cravolândia,2909505,city,168,3139.60007,1,0,0,0.0,5351,True,False
202113,2021-04-02,299,BA,Ibiassucê,2912004,city,244,2701.80489,0,0,0,0.0,9031,True,False
202113,2021-04-02,349,PR,Amaporã,4100905,city,167,2637.39735,0,0,0,0.0,6332,True,False
202113,2021-04-02,269,PR,Boa Esperança do Iguaçu,4103024,city,116,4696.35628,0,0,0,0.0,2470,True,False
202113,2021-04-02,333,PR,Nova Aliança do Ivaí,4116505,city,63,4061.89555,0,0,0,0.0,1551,True,False
202113,2021-04-02,348,PR,Pinhal de São Bento,4119251,city,69,2521.0084,0,0,0,0.0,2737,True,False
202113,2021-04-02,302,PR,Santa Inês,4123600,city,122,7653.70138,0,0,0,0.0,1594,True,False
202113,2021-04-02,275,PR,Santo Antônio do Paraíso,4124301,city,115,5560.92843,4,0,0,0.0,2068,True,False
202113,2021-04-02,344,RO,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202113,2021-04-02,312,SC,Águas Frias,4200556,city,447,18988.95497,0,0,0,0.0,2354,True,False
202113,2021-04-02,289,SC,Flor do Sertão,4205357,city,79,5003.16656,1,0,0,0.0,1579,True,False
202113,2021-04-02,374,SC,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202113,2021-04-02,257,SC,Novo Horizonte,4211652,city,129,5366.05657,0,0,0,0.0,2404,True,False
202113,2021-04-02,340,SC,Tigrinhos,4217956,city,212,13094.50278,0,0,0,0.0,1619,True,False
202113,2021-04-02,318,TO,Crixás do Tocantins,1706258,city,80,4610.95101,0,0,0,0.0,1735,True,False
202113,2021-04-02,315,TO,Lavandeira,1712157,city,75,3838.28045,0,0,0,0.0,1954,True,False
202113,2021-04-02,315,TO,Mateiros,1712702,city,60,2198.60755,0,0,0,0.0,2729,True,False
202113,2021-04-02,315,TO,Sucupira,1720853,city,152,7653.57503,0,0,0,0.0,1986,True,False
202113,2021-04-02,315,TO,Taipas do Tocantins,1720937,city,52,2400.73869,0,0,0,0.0,2166,True,False
202113,2021-04-01,377,RJ,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202113,2021-03-31,314,GO,Amaralina,5200829,city,43,1118.3355,0,0,0,0.0,3845,True,False
202113,2021-03-31,289,GO,Buritinópolis,5203962,city,120,3655.19342,0,0,0,0.0,3283,True,False
202113,2021-03-31,268,GO,Cachoeira de Goiás,5204201,city,41,3055.14158,0,0,0,0.0,1342,True,False
202113,2021-03-31,297,GO,Estrela do Norte,5207501,city,200,6127.45098,0,0,0,0.0,3264,True,False
202113,2021-03-31,288,GO,Guarani de Goiás,5209408,city,150,3900.15601,0,0,0,0.0,3846,True,False
202113,2021-03-31,378,GO,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
202113,2021-03-31,271,GO,Mambaí,5212709,city,130,1431.5604,3,0,0,0.0,9081,True,False
202113,2021-03-31,234,GO,Nova Roma,5214903,city,120,3708.28183,0,0,0,0.0,3236,True,False
202113,2021-03-31,198,GO,Sítio d'Abadia,5220702,city,20,666.44452,0,0,0,0.0,3001,True,False
202113,2021-03-31,275,GO,Teresina de Goiás,5221080,city,141,4030.87479,0,0,0,0.0,3498,True,False
202112,2021-03-21,268,MG,Angelândia,3102852,city,80,934.90709,0,0,0,0.0,8557,True,False
202112,2021-03-21,268,MG,Araçaí,3103207,city,44,1869.15888,0,0,0,0.0,2354,True,False
202112,2021-03-21,268,MG,Aricanduva,3104452,city,47,892.00987,3,0,0,0.0,5269,True,False
202112,2021-03-21,273,MG,Berilo,3106507,city,10,84.23181,0,0,0,0.0,11872,True,False
202112,2021-03-21,268,MG,Bertópolis,3106606,city,230,4992.40287,0,0,0,0.0,4607,True,False
202112,2021-03-21,298,MG,Biquinhas,3107000,city,28,1120.89672,0,0,0,0.0,2498,True,False
202112,2021-03-21,268,MG,Bonito de Minas,3108255,city,38,334.24224,24,0,0,0.0,11369,True,False
202112,2021-03-21,309,MG,Cachoeira Dourada,3109808,city,120,4434.5898,0,0,0,0.0,2706,True,False
202112,2021-03-21,268,MG,Campo Azul,3111150,city,52,1359.83264,0,0,0,0.0,3824,True,False
202112,2021-03-21,300,MG,Carbonita,3113503,city,90,956.02294,0,0,0,0.0,9414,True,False
202112,2021-03-21,268,MG,Carmésia,3113800,city,66,2494.33107,0,0,0,0.0,2646,True,False
202112,2021-03-21,268,MG,Carvalhos,3114808,city,91,2039.90137,0,0,0,0.0,4461,True,False
202112,2021-03-21,268,MG,Cedro do Abaeté,3115607,city,12,1037.16508,0,0,0,0.0,1157,True,False
202112,2021-03-21,269,MG,Córrego Danta,3119807,city,15,470.07208,0,0,0,0.0,3191,True,False
202112,2021-03-21,268,MG,Cristália,3120300,city,140,2340.3544,0,0,0,0.0,5982,True,False
202112,2021-03-21,268,MG,Desterro do Melo,3121506,city,59,2045.76976,0,0,0,0.0,2884,True,False
202112,2021-03-21,327,MG,Diogo de Vasconcelos,3121704,city,47,1240.10554,0,0,0,0.0,3790,True,False
202112,2021-03-21,268,MG,Estrela do Indaiá,3124708,city,27,773.41736,0,0,0,0.0,3491,True,False
202112,2021-03-21,268,MG,Fama,3125200,city,60,2525.25253,0,0,0,0.0,2376,True,False
202112,2021-03-21,269,MG,Fortaleza de Minas,3126307,city,71,1600.1803,2,0,0,0.0,4437,True,False
202112,2021-03-21,268,MG,Fortuna de Minas,3126406,city,47,1584.09168,0,0,0,0.0,2967,True,False
202112,2021-03-21,303,MG,Francisco Badaró,3126505,city,81,784.80767,0,0,0,0.0,10321,True,False
202112,2021-03-21,268,MG,Ibitiúra de Minas,3129905,city,324,9278.35052,0,0,0,0.0,3492,True,False
202112,2021-03-21,280,MG,Ibituruna,3130002,city,94,3137.51669,0,0,0,0.0,2996,True,False
202112,2021-03-21,321,MG,Itumirim,3134301,city,58,966.66667,2,0,0,0.0,6000,True,False
202112,2021-03-21,268,MG,Jenipapo de Minas,3135456,city,61,788.31739,0,0,0,0.0,7738,True,False
202112,2021-03-21,277,MG,José Gonçalves de Minas,3136520,city,34,757.7446,0,0,0,0.0,4487,True,False
202112,2021-03-21,268,MG,José Raydan,3136553,city,190,3762.37624,0,0,0,0.0,5050,True,False
202112,2021-03-21,268,MG,Lagoa dos Patos,3137304,city,36,881.92063,0,0,0,0.0,4082,True,False
202112,2021-03-21,268,MG,Leme do Prado,3138351,city,74,1504.06504,4,0,0,0.0,4920,True,False
202112,2021-03-21,268,MG,Marmelópolis,3140407,city,32,1173.02053,0,0,0,0.0,2728,True,False
202112,2021-03-21,268,MG,Minduri,3141900,city,36,924.73671,0,0,0,0.0,3893,True,False
202112,2021-03-21,268,MG,Miravânia,3142254,city,10,203.5002,0,0,0,0.0,4914,True,False
202112,2021-03-21,268,MG,Monjolos,3142502,city,17,772.02543,0,0,0,0.0,2202,True,False
202112,2021-03-21,296,MG,Olaria,3145406,city,23,1337.2093,0,0,0,0.0,1720,True,False
202112,2021-03-21,268,MG,Oliveira Fortes,3145703,city,20,938.96714,0,0,0,0.0,2130,True,False
202112,2021-03-21,268,MG,Patis,3147956,city,138,2299.23359,0,0,0,0.0,6002,True,False
202112,2021-03-21,268,MG,Paula Cândido,3148301,city,153,1596.41068,0,0,0,0.0,9584,True,False
202112,2021-03-21,268,MG,Pedra do Anta,3148806,city,82,2728.78536,0,0,0,0.0,3005,True,False
202112,2021-03-21,321,MG,Pedra Dourada,3149002,city,110,4344.39179,0,0,0,0.0,2532,True,False
202112,2021-03-21,268,MG,Pedro Teixeira,3149408,city,25,1384.27464,0,0,0,0.0,1806,True,False
202112,2021-03-21,280,MG,Santa Bárbara do Tugúrio,3157302,city,70,1588.38212,0,0,0,0.0,4407,True,False
202112,2021-03-21,320,MG,Santana de Cataguases,3158409,city,309,7941.40324,0,0,0,0.0,3891,True,False
202112,2021-03-21,268,MG,Santana dos Montes,3159100,city,50,1328.02125,6,0,0,0.0,3765,True,False
202112,2021-03-21,268,MG,Santa Rita de Ibitipoca,3159407,city,21,617.28395,1,0,0,0.0,3402,True,False
202112,2021-03-21,268,MG,São João do Pacuí,3162658,city,15,337.23022,0,0,0,0.0,4448,True,False
202112,2021-03-21,268,MG,São José da Varginha,3163102,city,79,1555.4243,0,0,0,0.0,5079,True,False
202112,2021-03-21,289,MG,São Roque de Minas,3164308,city,147,2077.44488,11,0,0,0.0,7076,True,False
202112,2021-03-21,282,MG,São Sebastião do Maranhão,3164506,city,193,1937.16752,7,0,0,0.0,9963,True,False
202112,2021-03-21,268,MG,São Tomé das Letras,3165206,city,59,828.65169,0,0,0,0.0,7120,True,False
202112,2021-03-21,332,MG,Senhora do Porto,3166105,city,43,1221.93805,1,0,0,0.0,3519,True,False
202112,2021-03-21,268,MG,Sericita,3166303,city,149,2031.91054,0,0,0,0.0,7333,True,False
202112,2021-03-21,268,MG,Serra Azul de Minas,3166501,city,54,1258.15471,0,0,0,0.0,4292,True,False
202112,2021-03-21,268,MG,Serra da Saudade,3166600,city,25,3221.64948,0,0,0,0.0,776,True,False
202112,2021-03-21,300,MG,Serranópolis de Minas,3166956,city,93,1933.87399,0,0,0,0.0,4809,True,False
202112,2021-03-21,283,MG,Serranos,3167004,city,13,664.62168,0,0,0,0.0,1956,True,False
202112,2021-03-21,268,MG,Soledade de Minas,3167806,city,171,2762.96655,5,0,0,0.0,6189,True,False
202112,2021-03-21,268,MG,Tapiraí,3168200,city,33,1762.82051,0,0,0,0.0,1872,True,False
202112,2021-03-21,268,MG,Vargem Grande do Rio Pardo,3170651,city,150,2984.4807,0,0,0,0.0,5026,True,False
202112,2021-03-21,268,MG,Veredinha,3171071,city,34,593.67906,0,0,0,0.0,5727,True,False
202112,2021-03-21,320,MG,Wenceslau Braz,3172202,city,85,3335.94976,0,0,0,0.0,2548,True,False
202111,2021-03-16,283,RN,Bodó,2401651,city,89,4050.97861,34,0,0,0.0,2197,True,False
202111,2021-03-16,303,RN,Frutuoso Gomes,2404002,city,229,5666.91413,60,0,0,0.0,4041,True,False
202111,2021-03-16,304,RN,Galinhos,2404101,city,199,6994.72759,26,0,0,0.0,2845,True,False
202111,2021-03-16,303,RN,Jardim de Angicos,2405504,city,61,2340.75211,34,0,0,0.0,2606,True,False
202111,2021-03-16,296,RN,Lucrécia,2406908,city,259,6434.78261,113,0,0,0.0,4025,True,False
202111,2021-03-16,274,RN,Pedra Preta,2409605,city,68,2789.17145,52,0,0,0.0,2438,True,False
202111,2021-03-16,260,RN,Riacho de Santana,2410801,city,119,2834.0081,17,0,0,0.0,4199,True,False
202111,2021-03-16,295,RN,Santana do Seridó,2411429,city,133,4946.07661,37,0,0,0.0,2689,True,False
202111,2021-03-16,301,RN,São Bento do Norte,2411601,city,152,5594.40559,54,0,0,0.0,2717,True,False
202111,2021-03-16,290,RN,São José do Seridó,2412401,city,377,8081.45766,95,0,0,0.0,4665,True,False
202111,2021-03-16,308,RN,Tenente Laurentino Cruz,2414159,city,349,5798.30537,222,0,0,0.0,6019,True,False
202111,2021-03-16,290,RN,Timbaúba dos Batistas,2414308,city,137,5658.81867,43,0,0,0.0,2421,True,False
202111,2021-03-16,288,RN,Vila Flor,2415008,city,135,4226.67502,11,0,0,0.0,3194,True,False
202114,2021-04-04,283,RS,Alegria,4300455,city,286,8476.58566,0,1,0,0.0035,3374,True,False
202114,2021-04-04,255,RS,Almirante Tamandaré do Sul,4300471,city,144,7388.40431,0,1,0,0.0069,1949,True,False
202114,2021-04-04,226,RS,Arroio do Padre,4301073,city,112,3795.32362,0,1,0,0.0089,2951,True,False
202114,2021-04-04,280,RS,Barra do Rio Azul,4301925,city,59,3564.95468,0,1,0,0.0169,1655,True,False
202114,2021-04-04,260,RS,Boa Vista do Cadeado,4302220,city,133,5388.97893,0,1,0,0.0075,2468,True,False
202114,2021-04-04,264,RS,Boa Vista do Incra,4302238,city,152,5810.39755,0,1,0,0.0066,2616,True,False
202114,2021-04-04,320,RS,Bom Progresso,4302378,city,99,5213.27014,0,1,0,0.0101,1899,True,False
202114,2021-04-04,325,RS,Brochier,4302659,city,320,6269.59248,2,1,0,0.0031,5104,True,False
202114,2021-04-04,290,RS,Cândido Godói,4304309,city,338,5495.04146,0,1,0,0.003,6151,True,False
202114,2021-04-04,266,RS,Carlos Gomes,4304853,city,75,5551.44338,0,1,0,0.0133,1351,True,False
202114,2021-04-04,301,RS,Centenário,4305116,city,113,3927.70247,0,1,0,0.0088,2877,True,False
202114,2021-04-04,255,RS,Cerro Branco,4305132,city,135,2868.67828,0,1,0,0.0074,4706,True,False
202114,2021-04-04,286,RS,Chuvisca,4305447,city,94,1715.32847,0,1,0,0.0106,5480,True,False
202114,2021-04-04,343,RS,Colinas,4305587,city,453,18347.50911,0,1,0,0.0022,2469,True,False
202114,2021-04-04,184,RS,Coqueiro Baixo,4305835,city,129,8628.76254,0,1,0,0.0078,1495,True,False
202114,2021-04-04,294,RS,Cristal do Sul,4306072,city,131,4606.18847,0,1,0,0.0076,2844,True,False
202114,2021-04-04,280,RS,Dezesseis de Novembro,4306353,city,14,588.73003,0,1,0,0.0714,2378,True,False
202114,2021-04-04,289,RS,Engenho Velho,4306924,city,75,7637.47454,0,1,0,0.0133,982,True,False
202114,2021-04-04,325,RS,Erebango,4306973,city,186,6237.42455,0,1,0,0.0054,2982,True,False
202114,2021-04-04,311,RS,Esmeralda,4307401,city,140,4259.20292,0,1,0,0.0071,3287,True,False
202114,2021-04-04,346,RS,Floriano Peixoto,4308250,city,87,5008.63558,0,1,0,0.0115,1737,True,False
202114,2021-04-04,319,RS,Gramado Xavier,4309159,city,189,4342.83088,0,1,0,0.0053,4352,True,False
202114,2021-04-04,273,RS,Itapuca,4310579,city,109,5278.45036,0,1,0,0.0092,2065,True,False
202114,2021-04-04,305,RS,Itatiba do Sul,4310702,city,163,5044.87775,0,1,0,0.0061,3231,True,False
202114,2021-04-04,303,RS,Jacutinga,4310900,city,215,6063.16977,0,1,0,0.0047,3546,True,False
202114,2021-04-04,298,RS,Jóia,4311155,city,423,4938.12748,0,1,0,0.0024,8566,True,False
202114,2021-04-04,212,RS,Lagoa Bonita do Sul,4311239,city,26,890.10613,0,1,0,0.0385,2921,True,False
202114,2021-04-04,271,RS,Linha Nova,4311643,city,91,5293.77545,0,1,0,0.011,1719,True,False
202114,2021-04-04,324,RS,Muliterno,4312625,city,167,8803.37375,0,1,0,0.006,1897,True,False
202114,2021-04-04,249,RS,Nova Boa Vista,4312955,city,162,9241.30063,0,1,0,0.0062,1753,True,False
202114,2021-04-04,258,RS,Novo Cabrais,4313391,city,199,4713.40597,3,1,0,0.005,4222,True,False
202114,2021-04-04,298,RS,Novo Machado,4313425,city,121,3716.21622,0,1,0,0.0083,3256,True,False
202114,2021-04-04,332,RS,Paim Filho,4313607,city,386,10217.04606,0,1,0,0.0026,3778,True,False
202114,2021-04-04,220,RS,Pinhal da Serra,4314464,city,131,6830.03128,0,1,0,0.0076,1918,True,False
202114,2021-04-04,337,RS,Poço das Antas,4314753,city,202,9614.4693,0,1,0,0.005,2101,True,False
202114,2021-04-04,304,RS,Ponte Preta,4314787,city,111,7283.46457,0,1,0,0.009,1524,True,False
202114,2021-04-04,294,RS,Presidente Lucena,4315149,city,344,11712.63194,0,1,0,0.0029,2937,True,False
202114,2021-04-04,286,RS,Quevedos,4315321,city,100,3584.22939,0,1,0,0.01,2790,True,False
202114,2021-04-04,325,RS,São José do Herval,4318465,city,89,4580.54555,0,1,0,0.0112,1943,True,False
202114,2021-04-04,222,RS,Tupanci do Sul,4322186,city,61,4180.94585,0,1,0,0.0164,1459,True,False
202114,2021-04-04,214,RS,Ubiretama,4322343,city,32,1613.71659,0,1,0,0.0312,1983,True,False
202114,2021-04-04,335,RS,Vila Lângaro,4323358,city,195,9375.0,0,1,0,0.0051,2080,True,False
202114,2021-04-04,272,RS,Vista Alegre,4323507,city,175,6389.19314,0,1,0,0.0057,2739,True,False
202113,2021-04-03,321,AC,Jordão,1200328,city,351,4142.57052,0,1,0,0.0028,8473,True,False
202113,2021-04-03,325,MA,Bacurituba,2101350,city,111,1957.67196,0,1,0,0.009,5670,True,False
202113,2021-04-03,332,MA,Fernando Falcão,2104081,city,832,7954.1109,0,1,0,0.0012,10460,True,False
202113,2021-04-03,316,MA,Governador Luiz Rocha,2104628,city,198,2525.18811,0,1,0,0.0051,7841,True,False
202113,2021-04-03,334,MA,Joselândia,2105609,city,490,3025.06482,0,1,0,0.002,16198,True,False
202113,2021-04-03,351,MA,Junco do Maranhão,2105658,city,277,6306.92168,0,1,0,0.0036,4392,True,False
202113,2021-04-03,334,MA,Luís Domingues,2106201,city,362,5183.27606,1,1,0,0.0028,6984,True,False
202113,2021-04-03,322,MA,Matões do Norte,2106631,city,235,1379.67475,0,1,0,0.0043,17033,True,False
202113,2021-04-03,349,MA,Milagres do Maranhão,2106672,city,239,2817.3995,0,1,0,0.0042,8483,True,False
202113,2021-04-03,315,MA,São Félix de Balsas,2110807,city,228,4997.80798,0,1,0,0.0044,4562,True,False
202113,2021-04-03,345,MA,São Francisco do Brejão,2110856,city,446,3735.03057,0,1,0,0.0022,11941,True,False
202113,2021-04-03,333,MA,São Pedro da Água Branca,2111532,city,518,4067.53043,0,1,0,0.0019,12735,True,False
202113,2021-04-03,338,MA,São Vicente Ferrer,2111706,city,218,975.3915,0,1,0,0.0046,22350,True,False
202113,2021-04-03,331,MA,Senador Alexandre Costa,2111748,city,463,4128.76761,0,1,0,0.0022,11214,True,False
202113,2021-04-03,282,MT,Araguaiana,5101001,city,104,3345.12705,0,1,0,0.0096,3109,True,False
202113,2021-04-03,313,PB,Areia de Baraúnas,2501153,city,56,2646.50284,0,1,0,0.0179,2116,True,False
202113,2021-04-03,314,PB,Assunção,2501351,city,244,6056.09332,1,1,0,0.0041,4029,True,False
202113,2021-04-03,303,PB,Bom Sucesso,2502300,city,157,3167.87732,0,1,0,0.0064,4956,True,False
202113,2021-04-03,317,PB,Cabaceiras,2503100,city,295,5211.09345,1,1,0,0.0034,5661,True,False
202113,2021-04-03,310,PB,Cacimba de Areia,2503407,city,26,703.65359,0,1,0,0.0385,3695,True,False
202113,2021-04-03,294,PB,Frei Martinho,2506202,city,72,2408.83239,0,1,0,0.0139,2989,True,False
202113,2021-04-03,319,PB,Lagoa,2508109,city,53,1139.05008,0,1,0,0.0189,4653,True,False
202113,2021-04-03,323,PB,Lastro,2508406,city,265,9749.81604,0,1,0,0.0038,2718,True,False
202113,2021-04-03,311,PB,Livramento,2508505,city,317,4363.3861,0,1,0,0.0032,7265,True,False
202113,2021-04-03,319,PB,Mato Grosso,2509370,city,33,1127.81955,0,1,0,0.0303,2926,True,False
202113,2021-04-03,309,PB,Nova Palmeira,2510303,city,328,6614.23674,4,1,1,0.003,4959,True,False
202113,2021-04-03,317,PB,Ouro Velho,2510600,city,77,2527.90545,0,1,0,0.013,3046,True,False
202113,2021-04-03,298,PB,Parari,2510659,city,128,7281.00114,0,1,0,0.0078,1758,True,False
202113,2021-04-03,323,PB,Passagem,2510709,city,108,4433.49754,0,1,0,0.0093,2436,True,False
202113,2021-04-03,263,PB,Pedra Branca,2511004,city,272,7154.12941,0,1,0,0.0037,3802,True,False
202113,2021-04-03,306,PB,Pedra Lavrada,2511103,city,138,1747.05659,2,1,0,0.0072,7899,True,False
202113,2021-04-03,263,PB,Poço de José de Moura,2512077,city,141,3251.09523,0,1,0,0.0071,4337,True,False
202113,2021-04-03,317,PB,Santa Cecília,2513158,city,137,2094.48097,0,1,0,0.0073,6541,True,False
202113,2021-04-03,288,PB,Santana de Mangueira,2513505,city,216,4211.34724,0,1,0,0.0046,5129,True,False
202113,2021-04-03,304,PB,Santo André,2513851,city,225,8967.71622,1,1,0,0.0044,2509,True,False
202113,2021-04-03,317,PB,São João do Cariri,2514008,city,274,6548.75717,0,1,0,0.0036,4184,True,False
202113,2021-04-03,296,PB,São José de Princesa,2514552,city,147,3721.51899,0,1,0,0.0068,3950,True,False
202113,2021-04-03,293,PB,São José do Brejo do Cruz,2514651,city,161,8890.11596,0,1,0,0.0062,1811,True,False
202113,2021-04-03,320,PB,São José dos Cordeiros,2514800,city,76,2100.60807,0,1,0,0.0132,3618,True,False
202113,2021-04-03,298,PB,Sossêgo,2516151,city,158,4396.21592,11,1,0,0.0063,3594,True,False
202113,2021-04-03,318,PB,Várzea,2517100,city,80,2815.90989,0,1,0,0.0125,2841,True,False
202113,2021-04-03,292,PB,Zabelê,2517407,city,108,4789.35698,0,1,0,0.0093,2255,True,False
202113,2021-04-03,308,PE,Ingazeira,2607109,city,177,3896.1039,0,1,0,0.0056,4543,True,False
202113,2021-04-03,305,PI,Acauã,2200053,city,158,2224.72543,1,1,0,0.0063,7102,True,False
202113,2021-04-03,275,PI,Aroeiras do Itaim,2200954,city,97,3802.43042,0,1,0,0.0103,2551,True,False
202113,2021-04-03,316,PI,Barreiras do Piauí,2201309,city,49,1461.81384,0,1,0,0.0204,3352,True,False
202113,2021-04-03,316,PI,Cajazeiras do Piauí,2202075,city,30,839.63056,0,1,0,0.0333,3573,True,False
